Mod:Item:MetaData, Localized Name
tconstruct:brownstone_slab2:1, Triangle Brownstone Bricks Slab
tconstruct:brownstone_slab2:2, Small Brownstone Bricks Slab
tconstruct:brownstone_slab2:3, Brownstone Tile Slab
tconstruct:brownstone_stairs_smooth:0, Smooth Brownstone Stairs
tconstruct:brownstone_stairs_rough:0, Rough Brownstone Stairs
tconstruct:brownstone_stairs_paver:0, Brownstone Paver Stairs
tconstruct:brownstone_stairs_brick:0, Brownstone Bricks Stairs
tconstruct:brownstone_stairs_brick_cracked:0, Cracked Brownstone Bricks Stairs
tconstruct:brownstone_stairs_brick_fancy:0, Fancy Brownstone Bricks Stairs
tconstruct:brownstone_stairs_brick_square:0, Square Brownstone Bricks Stairs
tconstruct:brownstone_stairs_brick_triangle:0, Triangle Brownstone Bricks Stairs
tconstruct:brownstone_stairs_brick_small:0, Small Brownstone Bricks Stairs
tconstruct:brownstone_stairs_road:0, Brownstone Road Stairs
tconstruct:brownstone_stairs_tile:0, Brownstone Tile Stairs
tconstruct:brownstone_stairs_creeper:0, Brownstone Creeperface Stairs
tconstruct:slimesling:0, Slimesling
tconstruct:slimesling:1, Slimesling
tconstruct:slimesling:2, Slimesling
tconstruct:slimesling:3, Congealed Bloodsling
tconstruct:slimesling:4, Slimesling
tconstruct:slime_boots:0, Slime Boots
tconstruct:slime_boots:1, Slime Boots
tconstruct:slime_boots:2, Slime Boots
tconstruct:slime_boots:3, Congealed Blood Boots
tconstruct:slime_boots:4, Slime Boots
tconstruct:piggybackpack, Piggybackpack
tconstruct:throwball:0, Glowball
tconstruct:throwball:1, EFLN
tconstruct:stone_stick, Stone Rod
tconstruct:fancy_frame:0, Fancy Item Frame
tconstruct:fancy_frame:1, Aluminium Brass Item Frame
tconstruct:fancy_frame:2, Cobalt Item Frame
tconstruct:fancy_frame:3, Ardite Item Frame
tconstruct:fancy_frame:4, Manyullyn Item Frame
tconstruct:fancy_frame:5, Golden Item Frame
tconstruct:fancy_frame:6, Clear Item Frame
tconstruct:moms_spaghetti, Mom's Spaghetti
danknull:dank_null_0, /dank/null/
danknull:dank_null_1, /dank/null/MK II
danknull:dank_null_2, /dank/null/MK III
danknull:dank_null_3, /dank/null/MK IV
danknull:dank_null_4, /dank/null/MK V
danknull:dank_null_5, /dank/null/MK VI
danknull:dank_null_6, /dank/null/Creative
danknull:dank_null_panel_0, RedStone /dank/null Panel
danknull:dank_null_panel_1, Lapis /dank/null Panel
danknull:dank_null_panel_2, Iron /dank/null Panel
danknull:dank_null_panel_3, Gold /dank/null Panel
danknull:dank_null_panel_4, Diamond /dank/null Panel
danknull:dank_null_panel_5, Emerald /dank/null Panel
danknull:danknull_dock, /dank/null Docking Station
deepmoblearning:machine_casing, Soot-covered Machine Casing
deepmoblearning:infused_ingot_block, Glitch Infused Block
deepmoblearning:simulation_chamber, Simulation Chamber
deepmoblearning:extraction_chamber, Loot Fabricator
deepmoblearning:trial_keystone, Trial Keystone
deepmoblearning:soot_covered_redstone, Soot-covered Redstone
deepmoblearning:soot_covered_plate, Soot-covered Plate
deepmoblearning:polymer_clay, Polymer Clay
deepmoblearning:deep_learner, §bDeep Learner§r
deepmoblearning:data_model_blank, Blank Data Model
deepmoblearning:creative_model_learner, Creative Model Learner
deepmoblearning:trial_key, §bTrial Key§r
deepmoblearning:glitch_heart, §bCorrupted Glitch Heart§r
deepmoblearning:glitch_fragment, §bUnstable Glitch Fragment§r
deepmoblearning:glitch_infused_ingot, §bGlitch Infused Ingot§r
deepmoblearning:glitch_infused_helmet, §bGlitch Infused Helmet§r
deepmoblearning:glitch_infused_chestplate, §bGlitch Infused Chestplate§r
deepmoblearning:glitch_infused_leggings, §bGlitch Infused Leggings§r
deepmoblearning:glitch_infused_boots, §bGlitch Infused Greaves§r
deepmoblearning:glitch_infused_sword, §bGlitch Infused Sword§r
deepmoblearning:data_model_zombie, §bZombie Data Model§r
deepmoblearning:data_model_skeleton, §bSkeleton Data Model§r
deepmoblearning:data_model_creeper, §bCreeper Data Model§r
deepmoblearning:data_model_spider, §bSpider Data Model§r
deepmoblearning:data_model_slime, §bSlime Data Model§r
deepmoblearning:data_model_witch, §bWitch Data Model§r
deepmoblearning:data_model_blaze, §bBlaze Data Model§r
deepmoblearning:data_model_ghast, §bGhast Data Model§r
deepmoblearning:data_model_wither_skeleton, §bWither Skeleton Data Model§r
deepmoblearning:data_model_enderman, §bEnderman Data Model§r
deepmoblearning:data_model_wither, §bWither Data Model§r
deepmoblearning:data_model_dragon, §bEnder Dragon Data Model§r
deepmoblearning:data_model_shulker, §bShulker Data Model§r
deepmoblearning:data_model_guardian, §bGuardian Data Model§r
deepmoblearning:data_model_thermal_elemental, §bThermal Elemental Data Model§r
deepmoblearning:data_model_tinker_slime, §bBlue Slime Data Model§r
deepmoblearning:living_matter_overworldian, Overworldian Matter
deepmoblearning:living_matter_hellish, Hellish Matter
deepmoblearning:living_matter_extraterrestrial, Extraterrestrial Matter
deepmoblearning:pristine_matter_zombie, Pristine Zombie Matter
deepmoblearning:pristine_matter_skeleton, Pristine Skeleton Matter
deepmoblearning:pristine_matter_creeper, Pristine Creeper Matter
deepmoblearning:pristine_matter_spider, Pristine Spider Matter
deepmoblearning:pristine_matter_slime, Pristine Slime Matter
deepmoblearning:pristine_matter_witch, Pristine Witch Matter
deepmoblearning:pristine_matter_blaze, Pristine Blaze Matter
deepmoblearning:pristine_matter_ghast, Pristine Ghast Matter
deepmoblearning:pristine_matter_wither_skeleton, Pristine Wither Skeleton Matter
deepmoblearning:pristine_matter_enderman, Pristine Enderman Matter
deepmoblearning:pristine_matter_wither, Pristine Wither Matter
deepmoblearning:pristine_matter_dragon, Pristine Ender Dragon Matter
deepmoblearning:pristine_matter_shulker, Pristine Shulker Matter
deepmoblearning:pristine_matter_guardian, Pristine Guardian Matter
deepmoblearning:pristine_matter_thermal_elemental, Pristine Thermal Elemental Matter
deepmoblearning:pristine_matter_tinker_slime, Pristine Blue Slime Matter
energycontrol:block_light:0, White Lamp
energycontrol:block_light:2, Orange Lamp
energycontrol:howler_alarm, Howler Alarm
energycontrol:industrial_alarm, Industrial Alarm
energycontrol:thermal_monitor, Thermal Monitor
energycontrol:info_panel, Industrial Information Panel
energycontrol:info_panel_extender, Information Panel Extender
energycontrol:holo_panel, Holographic Information Panel
energycontrol:holo_panel_extender, Holographic Panel Extender
energycontrol:info_panel_advanced, Advanced Information Panel
energycontrol:info_panel_advanced_extender, Advanced Panel Extender
energycontrol:range_trigger, Range Trigger
energycontrol:remote_thermo, Remote Thermal Monitor
energycontrol:kit_assembler, Kit Assembler
energycontrol:timer, Timer
energycontrol:item_upgrade:0, Range Upgrade
energycontrol:item_upgrade:1, Color Upgrade
energycontrol:item_upgrade:2, Touch Screen Upgrade
energycontrol:item_upgrade:3, Web Upgrade
energycontrol:thermometer, Thermometer
energycontrol:portable_panel, Portable Panel
energycontrol:item_kit:0, Energy Sensor Kit
energycontrol:item_kit:1, Counter Sensor Kit
energycontrol:item_kit:17, Thermal Expansion Sensor Kit
energycontrol:item_kit:2, Liquid Sensor Kit
energycontrol:item_kit:18, EnderIO Sensor Kit
energycontrol:item_kit:3, Advanced Liquid Sensor Kit
energycontrol:item_kit:6, Remote Toggle Kit
energycontrol:item_kit:7, Remote Vanilla Kit
energycontrol:item_kit:8, Remote Inventory Kit
energycontrol:item_kit:9, Remote Redstone Kit
energycontrol:item_kit:10, Applied Energistics Sensor Kit
energycontrol:item_kit:15, NuclearCraft Sensor Kit
energycontrol:item_card:0, Energy Sensor Card
energycontrol:item_card:1, Counter Sensor Card
energycontrol:item_card:2, Liquid Sensor Card
energycontrol:item_card:3, Advanced Liquid Sensor Card
energycontrol:item_card:10, Energy Array Card
energycontrol:item_card:11, Liquid Array Card
energycontrol:item_card:13, Remote Toggle Card
energycontrol:item_card:14, Remote Vanilla Card
energycontrol:item_card:15, Remote Inventory Card
energycontrol:item_card:16, Remote Redstone Card
energycontrol:item_card:18, Text Card
energycontrol:item_card:19, Time Card
energycontrol:item_card:22, Applied Energistics Sensor Card
energycontrol:item_card:26, NuclearCraft Sensor Card
energycontrol:item_card:27, AE Inventory Sensor Card
energycontrol:item_card:29, Thermal Expansion Sensor Card
energycontrol:item_card:30, EnderIO Sensor Card
energycontrol:card_holder, Card Holder
energycontrol:item_component:0, Advanced Circuit
energycontrol:item_component:1, Basic Circuit
energycontrol:item_component:2, Machine Casing
energycontrol:item_component:3, Radio Transmitter
energycontrol:item_component:4, Strong String
extendedcrafting:storage:0, Block of Black Iron
extendedcrafting:storage:1, Block of Luminessence
extendedcrafting:storage:2, Block of Nether Stars
extendedcrafting:storage:3, Block of Crystaltine
extendedcrafting:storage:4, Block of The Ultimate
extendedcrafting:storage:5, Block of Ender
extendedcrafting:storage:6, Block of Ender Stars
extendedcrafting:storage:7, Block of Enhanced Ender
extendedcrafting:frame, Black Iron Frame
extendedcrafting:lamp:0, Black Iron Lamp
extendedcrafting:lamp:1, Black Iron Lamp
extendedcrafting:trimmed:0, Block of Black Iron
extendedcrafting:trimmed:1, Block of Black Iron
extendedcrafting:trimmed:2, Block of Black Iron
extendedcrafting:trimmed:3, Block of Black Iron
extendedcrafting:trimmed:4, Block of Black Iron
extendedcrafting:trimmed:5, Block of Black Iron
extendedcrafting:crafting_table, Crafting Table
extendedcrafting:pedestal, Pedestal
extendedcrafting:crafting_core, Crafting Core
extendedcrafting:interface, Automation Interface
extendedcrafting:table_basic, Basic Crafting Table
extendedcrafting:table_advanced, Advanced Crafting Table
extendedcrafting:table_elite, Elite Crafting Table
extendedcrafting:table_ultimate, Ultimate Crafting Table
extendedcrafting:compressor, Quantum Compressor
extendedcrafting:ender_alternator, Ender Alternator
extendedcrafting:ender_crafter, Ender Crafter
extendedcrafting:guide, Extended Crafting Guide
extendedcrafting:material:0, Black Iron Ingot
extendedcrafting:material:1, Black Iron Nugget
extendedcrafting:material:2, Black Iron Slate
extendedcrafting:material:3, Black Iron Rod
extendedcrafting:material:7, Luminessence
extendedcrafting:material:8, Basic Catalyst
extendedcrafting:material:9, Advanced Catalyst
extendedcrafting:material:10, Elite Catalyst
extendedcrafting:material:11, Ultimate Catalyst
extendedcrafting:material:12, Crystaltine Catalyst
extendedcrafting:material:13, The Ultimate Catalyst
extendedcrafting:material:14, Basic Component
extendedcrafting:material:15, Advanced Component
extendedcrafting:material:16, Elite Component
extendedcrafting:material:17, Ultimate Component
extendedcrafting:material:18, Crystaltine Component
extendedcrafting:material:19, The Ultimate Component
extendedcrafting:material:24, Crystaltine Ingot
extendedcrafting:material:25, Crystaltine Nugget
extendedcrafting:material:32, The Ultimate Ingot
extendedcrafting:material:33, The Ultimate Nugget
extendedcrafting:material:36, Ender Ingot
extendedcrafting:material:37, Ender Nugget
extendedcrafting:material:40, Ender Star
extendedcrafting:material:41, Ender Star Nugget
extendedcrafting:material:48, Enhanced Ender Ingot
extendedcrafting:material:49, Enhanced Ender Nugget
extendedcrafting:material:128, Diamond Nugget
extendedcrafting:material:129, Emerald Nugget
extendedcrafting:material:140, Nether Star Nugget
extendedcrafting:handheld_table, Handheld Crafting Table
extendedcrafting:recipe_maker:0, Recipe Maker
extendedcrafting:singularity:0, Coal Singularity
extendedcrafting:singularity:1, Iron Singularity
extendedcrafting:singularity:2, Lapis Lazuli Singularity
extendedcrafting:singularity:3, Redstone Singularity
extendedcrafting:singularity:4, Glowstone Singularity
extendedcrafting:singularity:5, Gold Singularity
extendedcrafting:singularity:6, Diamond Singularity
extendedcrafting:singularity:7, Emerald Singularity
extendedcrafting:singularity:16, Aluminum Singularity
extendedcrafting:singularity:17, Copper Singularity
extendedcrafting:singularity:18, Tin Singularity
extendedcrafting:singularity:19, Bronze Singularity
extendedcrafting:singularity:20, Zinc Singularity
extendedcrafting:singularity:21, Brass Singularity
extendedcrafting:singularity:22, Silver Singularity
extendedcrafting:singularity:23, Lead Singularity
extendedcrafting:singularity:24, Steel Singularity
extendedcrafting:singularity:25, Nickel Singularity
extendedcrafting:singularity:26, Constantan Singularity
extendedcrafting:singularity:27, Electrum Singularity
extendedcrafting:singularity:28, Invar Singularity
extendedcrafting:singularity:29, Mithril Singularity
extendedcrafting:singularity:30, Tungsten Singularity
extendedcrafting:singularity:31, Titanium Singularity
extendedcrafting:singularity:32, Uranium Singularity
extendedcrafting:singularity:33, Chrome Singularity
extendedcrafting:singularity:34, Platinum Singularity
extendedcrafting:singularity:35, Iridium Singularity
extendedcrafting:singularity:48, Signalum Singularity
extendedcrafting:singularity:49, Lumium Singularity
extendedcrafting:singularity:50, Enderium Singularity
extendedcrafting:singularity:64, Ardite Singularity
extendedcrafting:singularity:65, Cobalt Singularity
extendedcrafting:singularity:66, Manyullyn Singularity
extendedcrafting:singularity_ultimate, The Ultimate Singularity
extracpus:crafting_storage_256k, 256k Crafting Storage
extracpus:crafting_storage_1024k, 1024k Crafting Storage
extracpus:crafting_storage_4096k, 4096k Crafting Storage
extracpus:crafting_storage_16384k, 16384k Crafting Storage
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:keybutton:0, Drawer Key Button
storagedrawers:keybutton:1, Concealment Key Button
storagedrawers:keybutton:2, Personal Key Button
storagedrawers:keybutton:3, Quantify Key Button
storagedrawers:compdrawers, Compacting Drawer
storagedrawers:controller, Drawer Controller
storagedrawers:controllerslave, Controller Slave
storagedrawers:trim:0, Oak Trim
storagedrawers:trim:1, Spruce Trim
storagedrawers:trim:2, Birch Trim
storagedrawers:trim:3, Jungle Trim
storagedrawers:trim:4, Acacia Trim
storagedrawers:trim:5, Dark Oak Trim
storagedrawers:customdrawers:0, Framed Drawer
storagedrawers:customdrawers:1, Framed Drawers 1x2
storagedrawers:customdrawers:2, Framed Drawers 2x2
storagedrawers:customdrawers:3, Framed Half Drawers 1x2
storagedrawers:customdrawers:4, Framed Half Drawers 2x2
storagedrawers:customtrim, Framed Trim
storagedrawers:framingtable, Framing Table
storagedrawers:upgrade_template, Upgrade Template
storagedrawers:upgrade_storage:0, Storage Upgrade (I)
storagedrawers:upgrade_storage:1, Storage Upgrade (II)
storagedrawers:upgrade_storage:2, Storage Upgrade (III)
storagedrawers:upgrade_storage:3, Storage Upgrade (IV)
storagedrawers:upgrade_storage:4, Storage Upgrade (V)
storagedrawers:upgrade_one_stack, Storage Downgrade
storagedrawers:upgrade_status:0, Status Upgrade (I)
storagedrawers:upgrade_status:1, Status Upgrade (II)
storagedrawers:upgrade_void, Void Upgrade
storagedrawers:upgrade_conversion, Conversion Upgrade
storagedrawers:upgrade_creative:0, Creative Storage Upgrade
storagedrawers:upgrade_creative:1, Creative Vending Upgrade
storagedrawers:upgrade_redstone:0, Redstone Upgrade
storagedrawers:upgrade_redstone:1, Redstone Max Upgrade
storagedrawers:upgrade_redstone:2, Redstone Min Upgrade
storagedrawers:drawer_key, Drawer Key
storagedrawers:shroud_key, Concealment Key
storagedrawers:personal_key, Personal Key
storagedrawers:quantify_key, Quantify Key
storagedrawers:tape, Packing Tape
gtadditions:comb:0, Lignite Comb
gtadditions:comb:1, Coal Comb
gtadditions:comb:2, Sticky Comb
gtadditions:comb:3, Oil Comb
gtadditions:comb:4, Stone Comb
gtadditions:comb:5, Certus Comb
gtadditions:comb:6, Redstone Comb
gtadditions:comb:7, Lapis Comb
gtadditions:comb:8, Ruby Comb
gtadditions:comb:9, Sapphire Comb
gtadditions:comb:10, Diamond Comb
gtadditions:comb:11, Olivine Comb
gtadditions:comb:12, Emerald Comb
gtadditions:comb:13, Slag Comb
gtadditions:comb:14, Coppon Comb
gtadditions:comb:15, Tine Comb
gtadditions:comb:16, Plumbia Comb
gtadditions:comb:17, Ferru Comb
gtadditions:comb:18, Steeldust Comb
gtadditions:comb:19, Nickeldust Comb
gtadditions:comb:20, Galvania Comb
gtadditions:comb:21, Argentia Comb
gtadditions:comb:22, Aurelia Comb
gtadditions:comb:23, Bauxia Comb
gtadditions:comb:24, Pyrolusium Comb
gtadditions:comb:25, Titanium Comb
gtadditions:comb:26, Chromium Comb
gtadditions:comb:27, Scheelinium Comb
gtadditions:comb:28, Platina Comb
gtadditions:comb:29, Quantaria Comb
gtadditions:comb:30, Urania Comb
gtadditions:comb:31, Plutonium Comb
gtadditions:comb:32, Stargatium Comb
gtadditions:comb:33, Water Comb
gtadditions:comb:34, Lava Comb
gtadditions:comb:35, Nitrogen Comb
gtadditions:comb:36, Hydrogen Comb
gtadditions:comb:37, Oxygen Comb
gtadditions:comb:38, Air Comb
gtadditions:comb:39, Steam Comb
gtadditions:comb:40, Carbon Dioxide Comb
gtadditions:comb:41, Salt Water Comb
gtadditions:comb:42, Ammonia Comb
gtadditions:comb:43, Chlorine Comb
gtadditions:comb:44, Sulfuric Acid Comb
gtadditions:comb:45, Gelid Cryotheum Comb
gtadditions:comb:46, Methane Comb
gtadditions:comb:47, Ethylene Comb
gtadditions:comb:48, Ethanol Comb
gtadditions:comb:49, Blazing Pyrotheum Comb
gtadditions:comb:50, Rubber Comb
gtadditions:comb:51, Lubricant Comb
gtadditions:comb:52, Mercury Comb
gtadditions:comb:53, Benzene Comb
gtadditions:comb:54, Fluorine Comb
gtadditions:comb:55, Supercooled Cryotheum Comb
gtadditions:comb:56, Styrene-Butadiene Rubber Comb
gtadditions:comb:57, Neutral Matter Comb
gtadditions:comb:58, Positive Matter Comb
gtadditions:comb:59, UU-Matter Comb
forestry:gt_alveary:0, GT Alveary
gregtech:ga_cable:755, 1x Abyssal Alloy Wire
gregtech:ga_cable:1755, 2x Abyssal Alloy Wire
gregtech:ga_cable:2755, 4x Abyssal Alloy Wire
gregtech:ga_cable:3755, 8x Abyssal Alloy Wire
gregtech:ga_cable:4755, 16x Abyssal Alloy Wire
gregtech:ga_cable:5755, 1x Abyssal Alloy Cable
gregtech:ga_cable:6755, 2x Abyssal Alloy Cable
gregtech:ga_cable:7755, 4x Abyssal Alloy Cable
gregtech:ga_cable:8755, 8x Abyssal Alloy Cable
gregtech:ga_cable:9755, 16x Abyssal Alloy Cable
gregtech:ga_cable:856, 1x Black Titanium Wire
gregtech:ga_cable:1856, 2x Black Titanium Wire
gregtech:ga_cable:2856, 4x Black Titanium Wire
